Country,Year,Sex,Age,Value
Bulgaria,2022,Female,50,247129
Bulgaria,2022,Female,55,229630
Bulgaria,2022,Female,60,242281
Bulgaria,2022,Female,65,249275
Bulgaria,2022,Female,70,244272
Bulgaria,2022,Female,75,184093
Bulgaria,2022,Female,80,120247
Bulgaria,2022,Female,85,70523
Bulgaria,2022,Female,90,21484
Bulgaria,2022,Female,95,3614
Bulgaria,2022,Female,100,116
Bulgaria,2022,Female,100,242
Faroe Islands,2022,Both Sexes,Total,2113
Bulgaria,2021,Male,0,161441
Bulgaria,2021,Male,5,134285
Bulgaria,2021,Male,10,135753
Bulgaria,2021,Male,15,161910
Bulgaria,2021,Male,20,157465
Bulgaria,2021,Male,25,187174
Bulgaria,2021,Male,30,243542
Bulgaria,2021,Male,35,247821
Bulgaria,2021,Male,40,269012
Bulgaria,2021,Male,45,270215
Bulgaria,2021,Male,50,248851
Bulgaria,2021,Male,55,228621
Bulgaria,2021,Male,60,220852
Bulgaria,2021,Male,65,200200
Bulgaria,2021,Male,70,176225
Bulgaria,2021,Male,75,109935
Bulgaria,2021,Male,80,67115
Bulgaria,2021,Male,85,35711
Bulgaria,2021,Male,90,10087
Bulgaria,2021,Male,95,1427
Bulgaria,2021,Male,100,46
Bulgaria,2021,Male,100,86
Bulgaria,2021,Female,0,152929
Bulgaria,2021,Female,5,132150
Bulgaria,2021,Female,10,133823
Bulgaria,2021,Female,15,152328
Bulgaria,2021,Female,20,148956
Bulgaria,2021,Female,25,177211
Bulgaria,2021,Female,30,231319
Bulgaria,2021,Female,35,230711
Bulgaria,2021,Female,40,253208
Bulgaria,2021,Female,45,257912
Bulgaria,2021,Female,50,242874
Bulgaria,2021,Female,55,236260
Bulgaria,2021,Female,60,247244
Bulgaria,2021,Female,65,251379
Bulgaria,2021,Female,70,251938
Bulgaria,2021,Female,75,178468
Bulgaria,2021,Female,80,123550
Bulgaria,2021,Female,85,71836
Bulgaria,2021,Female,90,22283
Bulgaria,2021,Female,95,3562
Bulgaria,2021,Female,100,143
Bulgaria,2021,Female,100,246
Finland,2022,Both Sexes,Total,40122
Cabo Verde,2021,Male,0,23111
Cabo Verde,2021,Male,5,24689
Cabo Verde,2021,Male,10,25240
Cabo Verde,2021,Male,15,21903
Cabo Verde,2021,Male,20,20391
Cabo Verde,2021,Male,25,22481
Cabo Verde,2021,Male,30,22552
Cabo Verde,2021,Male,35,19217
Cabo Verde,2021,Male,40,15820
Cabo Verde,2021,Male,45,12269
Cabo Verde,2021,Male,50,11257
Cabo Verde,2021,Male,55,10001
Cabo Verde,2021,Male,60,7536
Cabo Verde,2021,Male,65,4496
Cabo Verde,2021,Male,70,2347
Cabo Verde,2021,Male,75,1685
Cabo Verde,2021,Male,80,1839
Cabo Verde,2021,Male,85,1257
Cabo Verde,2021,Male,90,648
Cabo Verde,2021,Male,95,211
Cabo Verde,2021,Male,100,25
Cabo Verde,2021,Female,0,22429
Cabo Verde,2021,Female,5,24757
Cabo Verde,2021,Female,10,24997
Cabo Verde,2021,Female,15,20401
Cabo Verde,2021,Female,20,18159
Cabo Verde,2021,Female,25,21665
Cabo Verde,2021,Female,30,21681
Cabo Verde,2021,Female,35,18105
Cabo Verde,2021,Female,40,14259
Cabo Verde,2021,Female,45,11347
Cabo Verde,2021,Female,50,11224
Cabo Verde,2021,Female,55,10682
Cabo Verde,2021,Female,60,8765
Cabo Verde,2021,Female,65,6510
Cabo Verde,2021,Female,70,3279
Cabo Verde,2021,Female,75,2842
Cabo Verde,2021,Female,80,3404
Cabo Verde,2021,Female,85,2473
Cabo Verde,2021,Female,90,1316
Cabo Verde,2021,Female,95,472
Cabo Verde,2021,Female,100,92
French Guiana,2022,Both Sexes,Total,657
Canada,2022,Male,0,964696
Canada,2022,Male,5,905708
Canada,2022,Male,10,915502
Canada,2022,Male,15,1082693
Canada,2022,Male,20,1313100
Canada,2022,Male,25,1403901
Canada,2022,Male,30,1417447
Canada,2022,Male,35,1370181
Canada,2022,Male,40,1278613
Canada,2022,Male,45,1190306
Canada,2022,Male,50,1202350
Canada,2022,Male,55,1308415
Canada,2022,Male,60,1299750
Canada,2022,Male,65,1118232
Canada,2022,Male,70,897586
Canada,2022,Male,75,647403
Canada,2022,Male,80,391174
Canada,2022,Male,85,216618
Canada,2022,Male,90,90572
Canada,2022,Male,95,20532
Canada,2022,Male,100,2619
Canada,2022,Female,0,916403
Canada,2022,Female,5,994995
Canada,2022,Female,10,906365
Canada,2022,Female,15,1042279
Canada,2022,Female,20,1207178
Canada,2022,Female,25,1299746
Canada,2022,Female,30,1365551
Canada,2022,Female,35,1348668
Canada,2022,Female,40,1295011
Canada,2022,Female,45,1215287
Canada,2022,Female,50,1221277
Canada,2022,Female,55,1326710
Canada,2022,Female,60,1340258
Canada,2022,Female,65,1189864
Canada,2022,Female,70,982356
Canada,2022,Female,75,734394
Canada,2022,Female,80,487587
Canada,2022,Female,85,313460
Canada,2022,Female,90,170180
Canada,2022,Female,95,57162
Canada,2022,Female,100,10866
Georgia,2022,Both Sexes,Total,184269
Canada,2021,Male,0,38226498
Canada,2021,Male,5,966841
Canada,2021,Male,10,905760
Canada,2021,Male,15,911487
Canada,2021,Male,20,1036730
Canada,2021,Male,25,1049335
Canada,2021,Male,30,1138825
Canada,2021,Male,35,1278115
Canada,2021,Male,40,1228135
Canada,2021,Male,45,1365342
Canada,2021,Male,50,1252795
Canada,2021,Male,55,1369186
Canada,2021,Male,60,1238515
Canada,2021,Male,65,1337930
Canada,2021,Male,70,1175875
Canada,2021,Male,75,1243140
Canada,2021,Male,80,1129185
Canada,2021,Male,85,1180052
Canada,2021,Male,90,1161665
Canada,2021,Male,95,1205884
Canada,2021,Male,100,1299975
Canada,2021,Female,0,1341942
Canada,2021,Female,5,1253335
Canada,2021,Female,10,1282707
Canada,2021,Female,15,1065305
Canada,2021,Female,20,1082037
Canada,2021,Female,25,879850
Canada,2021,Female,30,885963
Canada,2021,Female,35,589090
Canada,2021,Female,40,600130
Canada,2021,Female,45,370905
Canada,2021,Female,50,373850
Canada,2021,Female,55,212735
Canada,2021,Female,60,213844
Canada,2021,Female,65,87300
Canada,2021,Female,70,88286
Canada,2021,Female,75,17670
Canada,2021,Female,80,19735
Canada,2021,Female,85,1830
Canada,2021,Female,90,2572
Canada,2021,Female,95,918234
Canada,2021,Female,100,996155
Germany,2022,Both Sexes,Total,693
Greece,2022,Both Sexes,Total,11184.69934
Chile,2022,Male,0,1007847
Chile,2022,Male,5,1063430
Chile,2022,Male,10,1172119
Chile,2022,Male,15,1193370
Chile,2022,Male,20,1270662
Chile,2022,Male,25,1266040
Chile,2022,Male,30,1324457
Chile,2022,Male,35,1272835
Chile,2022,Male,40,1324826
Chile,2022,Male,45,1223530
Chile,2022,Male,50,1263785
Chile,2022,Male,55,1174985
Chile,2022,Male,60,1202468
Chile,2022,Male,65,1206685
Chile,2022,Male,70,1223053
Chile,2022,Male,75,1347350
Chile,2022,Male,80,1356927
Chile,2022,Male,85,1318245
Chile,2022,Male,90,1323102
Chile,2022,Male,95,1145665
Chile,2022,Male,100,1150860
Chile,2022,Female,0,967735
Chile,2022,Female,5,967404
Chile,2022,Female,10,671845
Chile,2022,Female,15,680852
Chile,2022,Female,20,469645
Chile,2022,Female,25,468423
Chile,2022,Female,30,312705
Chile,2022,Female,35,312057
Chile,2022,Female,40,170735
Chile,2022,Female,45,168720
Chile,2022,Female,50,50715
Chile,2022,Female,55,57082
Chile,2022,Female,60,7710
Chile,2022,Female,65,10336
Chile,2022,Female,70,71105
Chile,2022,Female,75,19828563
Chile,2022,Female,80,599782
Chile,2022,Female,85,522637
Chile,2022,Female,90,531038
Chile,2022,Female,95,626479
Chile,2022,Female,100,700037
Guadeloupe,2022,Both Sexes,Total,1029
Chile,2021,Male,0,860590
Chile,2021,Male,5,750870
Chile,2021,Male,10,693436
Chile,2021,Male,15,655076
Chile,2021,Male,20,602705
Chile,2021,Male,25,575473
Chile,2021,Male,30,495545
Chile,2021,Male,35,406952
Chile,2021,Male,40,294260
Chile,2021,Male,45,194048
Chile,2021,Male,50,118298
Chile,2021,Male,55,60995
Chile,2021,Male,60,27190
Chile,2021,Male,65,6866
Chile,2021,Male,70,1040
Chile,2021,Male,75,577504
Chile,2021,Male,80,518014
Chile,2021,Male,85,526437
Chile,2021,Male,90,605608
Chile,2021,Male,95,678709
Chile,2021,Male,100,785739
Chile,2021,Female,0,835861
Chile,2021,Female,5,732919
Chile,2021,Female,10,686173
Chile,2021,Female,15,661003
Chile,2021,Female,20,622004
Chile,2021,Female,25,608970
Chile,2021,Female,30,542388
Chile,2021,Female,35,464538
Chile,2021,Female,40,354224
Chile,2021,Female,45,256314
Chile,2021,Female,50,180155
Chile,2021,Female,55,111628
Chile,2021,Female,60,60157
Chile,2021,Female,65,19553
Chile,2021,Female,70,4403
Chile,2021,Female,75,19678363
Chile,2021,Female,80,600632
Chile,2021,Female,85,629305
Chile,2021,Female,90,633073
Chile,2021,Female,95,631851
Chile,2021,Female,100,719079
Guernsey,2022,Both Sexes,Total,48934
"China, Hong Kong SAR",2022,Male,0,842111
"China, Hong Kong SAR",2022,Male,5,738934
"China, Hong Kong SAR",2022,Male,10,683807
"China, Hong Kong SAR",2022,Male,15,644339
"China, Hong Kong SAR",2022,Male,20,602079
"China, Hong Kong SAR",2022,Male,25,566471
"China, Hong Kong SAR",2022,Male,30,483184
"China, Hong Kong SAR",2022,Male,35,393552
"China, Hong Kong SAR",2022,Male,40,278885
"China, Hong Kong SAR",2022,Male,45,184713
"China, Hong Kong SAR",2022,Male,50,113029
"China, Hong Kong SAR",2022,Male,55,59048
"China, Hong Kong SAR",2022,Male,60,26017
"China, Hong Kong SAR",2022,Male,65,6154
"China, Hong Kong SAR",2022,Male,70,944
"China, Hong Kong SAR",2022,Male,75,578263
"China, Hong Kong SAR",2022,Male,80,524478
"China, Hong Kong SAR",2022,Male,85,528430
"China, Hong Kong SAR",2022,Female,0,610954
"China, Hong Kong SAR",2022,Female,5,697050
"China, Hong Kong SAR",2022,Female,10,802756
"China, Hong Kong SAR",2022,Female,15,817367
"China, Hong Kong SAR",2022,Female,20,722171
"China, Hong Kong SAR",2022,Female,25,678365
"China, Hong Kong SAR",2022,Female,30,651942
"China, Hong Kong SAR",2022,Female,35,622931
"China, Hong Kong SAR",2022,Female,40,601133
"China, Hong Kong SAR",2022,Female,45,530360
"China, Hong Kong SAR",2022,Female,50,450783
"China, Hong Kong SAR",2022,Female,55,336455
"China, Hong Kong SAR",2022,Female,60,246241
"China, Hong Kong SAR",2022,Female,65,174032
"China, Hong Kong SAR",2022,Female,70,109156
"China, Hong Kong SAR",2022,Female,75,57951
"China, Hong Kong SAR",2022,Female,80,17742
"China, Hong Kong SAR",2022,Female,85,3997
Hungary,2022,Both Sexes,Total,14445
"China, Hong Kong SAR",2021,Male,0,109400
"China, Hong Kong SAR",2021,Male,5,126900
"China, Hong Kong SAR",2021,Male,10,134000
"China, Hong Kong SAR",2021,Male,15,137300
"China, Hong Kong SAR",2021,Male,20,153000
"China, Hong Kong SAR",2021,Male,25,207300
"China, Hong Kong SAR",2021,Male,30,225600
"China, Hong Kong SAR",2021,Male,35,227300
"China, Hong Kong SAR",2021,Male,40,234600
"China, Hong Kong SAR",2021,Male,45,234800
"China, Hong Kong SAR",2021,Male,50,243700
"China, Hong Kong SAR",2021,Male,55,270700
"China, Hong Kong SAR",2021,Male,60,303600
"China, Hong Kong SAR",2021,Male,65,254100
"China, Hong Kong SAR",2021,Male,70,192900
"China, Hong Kong SAR",2021,Male,75,107000
"China, Hong Kong SAR",2021,Male,80,77100
"China, Hong Kong SAR",2021,Male,85,86500
"China, Hong Kong SAR",2021,Male,85,103700
"China, Hong Kong SAR",2021,Male,90,125300
"China, Hong Kong SAR",2021,Male,95,131100
"China, Hong Kong SAR",2021,Male,100,131500
"China, Hong Kong SAR",2021,Female,0,149900
"China, Hong Kong SAR",2021,Female,5,228800
"China, Hong Kong SAR",2021,Female,10,286600
"China, Hong Kong SAR",2021,Female,15,333700
"China, Hong Kong SAR",2021,Female,20,350100
"China, Hong Kong SAR",2021,Female,25,331800
"China, Hong Kong SAR",2021,Female,30,333100
"China, Hong Kong SAR",2021,Female,35,335200
"China, Hong Kong SAR",2021,Female,40,324500
"China, Hong Kong SAR",2021,Female,45,269400
"China, Hong Kong SAR",2021,Female,50,202100
"China, Hong Kong SAR",2021,Female,55,114100
"China, Hong Kong SAR",2021,Female,60,82200
"China, Hong Kong SAR",2021,Female,65,143500
"China, Hong Kong SAR",2021,Female,70,7413070
"China, Hong Kong SAR",2021,Female,75,7413100
"China, Hong Kong SAR",2021,Female,80,117478
"China, Hong Kong SAR",2021,Female,85,127065
"China, Hong Kong SAR",2021,Female,85,133593
"China, Hong Kong SAR",2021,Female,90,134882
"China, Hong Kong SAR",2021,Female,95,134900
"China, Hong Kong SAR",2021,Female,100,164735
Iceland,2022,Both Sexes,Total,12406
"China, Macao SAR",2022,Male,0,214507
"China, Macao SAR",2022,Male,5,214500
"China, Macao SAR",2022,Male,10,227988
"China, Macao SAR",2022,Male,15,228000
"China, Macao SAR",2022,Male,20,234502
"China, Macao SAR",2022,Male,25,234500
"China, Macao SAR",2022,Male,30,235022
"China, Macao SAR",2022,Male,35,235000
"China, Macao SAR",2022,Male,40,242182
"China, Macao SAR",2022,Male,45,242200
"China, Macao SAR",2022,Male,50,245084
"China, Macao SAR",2022,Male,55,245000
"China, Macao SAR",2022,Male,60,284806
"China, Macao SAR",2022,Male,65,284900
"China, Macao SAR",2022,Male,70,300222
"China, Macao SAR",2022,Male,75,300300
"China, Macao SAR",2022,Male,80,239557
"China, Macao SAR",2022,Male,85,239500
"China, Macao SAR",2022,Female,0,181929
"China, Macao SAR",2022,Female,5,182000
"China, Macao SAR",2022,Female,10,96666
"China, Macao SAR",2022,Female,15,96600
"China, Macao SAR",2022,Female,20,79701
"China, Macao SAR",2022,Female,25,79700
"China, Macao SAR",2022,Female,30,52966
"China, Macao SAR",2022,Female,35,84500
"China, Macao SAR",2022,Female,40,22423
"China, Macao SAR",2022,Female,45,6363
"China, Macao SAR",2022,Female,50,2733
"China, Macao SAR",2022,Female,55,111516
"China, Macao SAR",2022,Female,60,125737
"China, Macao SAR",2022,Female,65,131083
"China, Macao SAR",2022,Female,70,130018
"China, Macao SAR",2022,Female,75,130000
"China, Macao SAR",2022,Female,80,161479
"China, Macao SAR",2022,Female,85,161500
Ireland,2022,Both Sexes,Total,63711
"China, Macao SAR",2021,Male,0,243900
"China, Macao SAR",2021,Male,5,299040
"China, Macao SAR",2021,Male,10,299000
"China, Macao SAR",2021,Male,15,353241
"China, Macao SAR",2021,Male,20,353200
"China, Macao SAR",2021,Male,25,351589
"China, Macao SAR",2021,Male,30,351600
"China, Macao SAR",2021,Male,35,340807
"China, Macao SAR",2021,Male,40,340800
"China, Macao SAR",2021,Male,45,330158
"China, Macao SAR",2021,Male,50,330200
"China, Macao SAR",2021,Male,55,345976
"China, Macao SAR",2021,Male,60,346000
"China, Macao SAR",2021,Male,65,313580
"China, Macao SAR",2021,Male,70,313600
"China, Macao SAR",2021,Male,75,252678
"China, Macao SAR",2021,Male,80,252700
"China, Macao SAR",2021,Male,85,188822
"China, Macao SAR",2021,Female,0,188800
"China, Macao SAR",2021,Female,5,100476
"China, Macao SAR",2021,Female,10,100500
"China, Macao SAR",2021,Female,15,85475
"China, Macao SAR",2021,Female,20,85500
"China, Macao SAR",2021,Female,25,71172
"China, Macao SAR",2021,Female,30,141700
"China, Macao SAR",2021,Female,35,43018
"China, Macao SAR",2021,Female,40,18693
"China, Macao SAR",2021,Female,45,8842
"China, Macao SAR",2021,Female,50,677300
"China, Macao SAR",2021,Female,55,15500
"China, Macao SAR",2021,Female,60,13800
"China, Macao SAR",2021,Female,65,13700
"China, Macao SAR",2021,Female,70,14700
"China, Macao SAR",2021,Female,75,19400
"China, Macao SAR",2021,Female,80,24800
"China, Macao SAR",2021,Female,85,32100
Isle of Man,2022,Both Sexes,Total,107
Costa Rica,2022,Male,0,23100
Costa Rica,2022,Male,5,20800
Costa Rica,2022,Male,10,18700
Costa Rica,2022,Male,15,19500
Costa Rica,2022,Male,20,21700
Costa Rica,2022,Male,25,18000
Costa Rica,2022,Male,30,12200
Costa Rica,2022,Male,35,6100
Costa Rica,2022,Male,40,3000
Costa Rica,2022,Male,45,2700
Costa Rica,2022,Male,50,14500
Costa Rica,2022,Male,55,13600
Costa Rica,2022,Male,60,13200
Costa Rica,2022,Male,65,14500
Costa Rica,2022,Male,70,21200
Costa Rica,2022,Male,75,26700
Costa Rica,2022,Male,80,36100
Costa Rica,2022,Male,85,34800
Costa Rica,2022,Male,90,27100
Costa Rica,2022,Male,95,27300
Costa Rica,2022,Female,0,27900
Costa Rica,2022,Female,5,27200
Costa Rica,2022,Female,10,24500
Costa Rica,2022,Female,15,18900
Costa Rica,2022,Female,20,11600
Costa Rica,2022,Female,25,5900
Costa Rica,2022,Female,30,3500
Costa Rica,2022,Female,35,4900
Costa Rica,2022,Female,40,682500
Costa Rica,2022,Female,45,16800
Costa Rica,2022,Female,50,13800
Costa Rica,2022,Female,55,13100
Costa Rica,2022,Female,60,13800
Costa Rica,2022,Female,65,20800
Costa Rica,2022,Female,70,26400
Costa Rica,2022,Female,75,33000
Costa Rica,2022,Female,80,30000
Costa Rica,2022,Female,85,22400
Costa Rica,2022,Female,90,21200
Costa Rica,2022,Female,95,18300
Italy,2022,Both Sexes,Total,13154
Costa Rica,2021,Male,0,21800
Costa Rica,2021,Male,5,17300
Costa Rica,2021,Male,10,11400
Costa Rica,2021,Male,15,5100
Costa Rica,2021,Male,20,2800
Costa Rica,2021,Male,25,2600
Costa Rica,2021,Male,30,15800
Costa Rica,2021,Male,35,13800
Costa Rica,2021,Male,40,12800
Costa Rica,2021,Male,45,14000
Costa Rica,2021,Male,50,22700
Costa Rica,2021,Male,55,29300
Costa Rica,2021,Male,60,38700
Costa Rica,2021,Male,65,34600
Costa Rica,2021,Male,70,26400
Costa Rica,2021,Male,75,28800
Costa Rica,2021,Male,80,28000
Costa Rica,2021,Male,85,28200
Costa Rica,2021,Male,90,23600
Costa Rica,2021,Male,95,17700
Costa Rica,2021,Male,100,10700
Costa Rica,2021,Female,0,5300
Costa Rica,2021,Female,5,3400
Costa Rica,2021,Female,10,5000
Costa Rica,2021,Female,15,5213480
Costa Rica,2021,Female,20,124892
Costa Rica,2021,Female,25,136061
Costa Rica,2021,Female,30,136449
Costa Rica,2021,Female,35,195337
Costa Rica,2021,Female,40,211298
Costa Rica,2021,Female,45,179129
Costa Rica,2021,Female,50,174131
Costa Rica,2021,Female,55,171406
Costa Rica,2021,Female,60,162693
Costa Rica,2021,Female,65,140732
Costa Rica,2021,Female,70,154820
Costa Rica,2021,Female,75,145822
Costa Rica,2021,Female,80,147847
Costa Rica,2021,Female,85,112158
Costa Rica,2021,Female,90,80194
Costa Rica,2021,Female,95,56372
Costa Rica,2021,Female,100,32888
Japan,2022,Both Sexes,Total,118201
Côte d'Ivoire,2021,Male,0,7440
Côte d'Ivoire,2021,Male,5,3240
Côte d'Ivoire,2021,Male,10,117524
Côte d'Ivoire,2021,Male,15,132206
Côte d'Ivoire,2021,Male,20,134417
Côte d'Ivoire,2021,Male,25,189510
Côte d'Ivoire,2021,Male,30,200074
Côte d'Ivoire,2021,Male,35,178963
Côte d'Ivoire,2021,Male,40,179884
Côte d'Ivoire,2021,Male,45,213451
Côte d'Ivoire,2021,Male,50,195838
Côte d'Ivoire,2021,Male,55,176351
Côte d'Ivoire,2021,Male,60,188666
Côte d'Ivoire,2021,Male,65,181833
Côte d'Ivoire,2021,Male,70,160679
Côte d'Ivoire,2021,Male,75,148837
Côte d'Ivoire,2021,Male,80,94071
Côte d'Ivoire,2021,Male,85,69716
Côte d'Ivoire,2021,Male,90,46150
Côte d'Ivoire,2021,Male,95,27033
Côte d'Ivoire,2021,Male,100,10235
Côte d'Ivoire,2021,Female,0,5302
Côte d'Ivoire,2021,Female,5,5163413
Côte d'Ivoire,2021,Female,10,124613
Côte d'Ivoire,2021,Female,15,129330
Côte d'Ivoire,2021,Female,20,137638
Côte d'Ivoire,2021,Female,25,205825
Côte d'Ivoire,2021,Female,30,213937
Côte d'Ivoire,2021,Female,35,187872
Côte d'Ivoire,2021,Female,40,180627
Côte d'Ivoire,2021,Female,45,171681
Côte d'Ivoire,2021,Female,50,170025
Côte d'Ivoire,2021,Female,55,146946
Côte d'Ivoire,2021,Female,60,150529
Côte d'Ivoire,2021,Female,65,147298
Côte d'Ivoire,2021,Female,70,132034
Côte d'Ivoire,2021,Female,75,105615
Côte d'Ivoire,2021,Female,80,75845
Côte d'Ivoire,2021,Female,85,51931
Côte d'Ivoire,2021,Female,90,32001
Côte d'Ivoire,2021,Female,95,18172
Côte d'Ivoire,2021,Female,100,7628
Kazakhstan,2022,Both Sexes,Total,2579
Croatia,2022,Male,0,437
Croatia,2022,Male,5,133474
Croatia,2022,Male,10,132065
Croatia,2022,Male,15,136526
Croatia,2022,Male,20,193150
Croatia,2022,Male,25,206672
Croatia,2022,Male,30,181842
Croatia,2022,Male,35,186317
Croatia,2022,Male,40,199074
Croatia,2022,Male,45,192808
Croatia,2022,Male,50,167271
Croatia,2022,Male,55,178318
Croatia,2022,Male,60,173022
Croatia,2022,Male,65,148439
Croatia,2022,Male,70,133821
Croatia,2022,Male,75,90945
Croatia,2022,Male,80,63090
Croatia,2022,Male,85,43126
Croatia,2022,Male,90,25283
Croatia,2022,Male,95,9021
Croatia,2022,Male,100,4961
Croatia,2022,Male,100,29389150
Croatia,2022,Female,0,308261
Croatia,2022,Female,5,252433
Croatia,2022,Female,10,162331
Croatia,2022,Female,15,103482
Croatia,2022,Female,20,54911
Croatia,2022,Female,25,30402
Croatia,2022,Female,30,12545
Croatia,2022,Female,35,5885
Croatia,2022,Female,40,2842
Croatia,2022,Female,45,4164
Croatia,2022,Female,50,1789383
Croatia,2022,Female,55,1409982
Croatia,2022,Female,60,1369514
Croatia,2022,Female,65,1529343
Croatia,2022,Female,70,1470418
Croatia,2022,Female,75,1239670
Croatia,2022,Female,80,1148477
Croatia,2022,Female,85,913966
Croatia,2022,Female,90,665742
Croatia,2022,Female,95,440056
Croatia,2022,Female,100,360814
Croatia,2022,Female,100,222897
Liechtenstein,2022,Both Sexes,Total,3172
Croatia,2021,Male,0,97478
Croatia,2021,Male,5,106325
Croatia,2021,Male,10,110023
Croatia,2021,Male,15,114757
Croatia,2021,Male,20,127812
Croatia,2021,Male,25,134543
Croatia,2021,Male,30,129664
Croatia,2021,Male,35,127246
Croatia,2021,Male,40,134309
Croatia,2021,Male,45,135197
Croatia,2021,Male,50,130283
Croatia,2021,Male,55,100033
Croatia,2021,Male,60,59786
Croatia,2021,Male,65,43843
Croatia,2021,Male,70,21079
Croatia,2021,Male,75,5537
